URL_ID,URL,POSITIVE SCORE,NEGATIVE SCORE,POLARITY SCORE,SUBJECTIVITY SCORE,AVG SENTENCE LENGTH,PERCENTAGE OF COMPLEX WORDS,FOG INDEX,AVG NUMBER OF WORDS PER SENTENCE,COMPLEX WORD COUNT,WORD COUNT,SYLLABLE PER WORD,PERSONAL PRONOUNS,AVG WORD LENGTH
5202.8,https://insights.blackcoffer.com/how-advertisement-marketing-affects-business/,67,24,0.472527467334863,0.08658420543617106,10.141176470588235,0.5243619489559165,4.266215367817661,10.141176470588235,452,862,2.864,11,7.432714617169373
5664.6,https://insights.blackcoffer.com/rising-it-cities-will-impact-the-economy-environment-infrastructure-and-city-life-by-the-year-2035/,29,3,0.8124999746093758,0.06530612231570179,15.153846153846153,0.5761421319796954,6.2919953143303395,15.153846153846153,227,394,3.005698005698006,2,7.677664974619289
6126.4,https://insights.blackcoffer.com/rise-of-ott-platform-and-its-impact-on-entertainment-industry-by-the-year-2030/,82,42,0.32258064255983354,0.12731006147093424,75.25,0.49169435215946844,30.29667774086379,75.25,444,903,2.639851485148515,15,6.920265780730897
6588.2,https://insights.blackcoffer.com/rise-of-electric-vehicles-and-its-impact-on-livelihood-by-2040/,21,3,0.7499999687500013,0.04095563132942725,9.693877551020408,0.5705263157894737,4.105761546723953,9.693877551020408,271,475,2.908450704225352,2,7.621052631578947
7050.0,https://insights.blackcoffer.com/rise-of-electric-vehicle-and-its-impact-on-livelihood-by-the-year-2040/,18,9,0.3333333209876548,0.0453020133468087,10.688888888888888,0.5904365904365905,4.511730191730192,10.688888888888888,284,481,3.0048426150121066,2,8.022869022869022
7511.8,https://insights.blackcoffer.com/oil-prices-by-the-year-2040-and-how-it-will-impact-the-world-economy/,4,6,-0.19999998000000202,0.038167938785618555,18.727272727272727,0.5679611650485437,7.718093556928508,18.727272727272727,117,206,3.0751445086705202,4,7.742718446601942
7973.6,https://insights.blackcoffer.com/an-outlook-of-healthcare-by-the-year-2040-and-how-it-will-impact-human-lives/,28,71,-0.43434342995612696,0.101851851747066,13.129032258064516,0.5343980343980343,5.46537211698502,13.129032258064516,435,814,2.7857142857142856,4,7.222358722358722
8435.4,https://insights.blackcoffer.com/ai-in-healthcare-to-improve-patient-outcomes/,21,18,0.0769230749506904,0.06587837826709733,13.222222222222221,0.4957983193277311,5.487208216619981,13.222222222222221,236,476,2.8054187192118225,5,7.11344537815126
8897.2,https://insights.blackcoffer.com/what-if-the-creation-is-taking-over-the-creator/,59,41,0.1799999982,0.08496176713257284,9.989473684210527,0.4931506849315068,4.193049747656814,9.989473684210527,468,949,2.777644230769231,12,7.232876712328767
9359.0,https://insights.blackcoffer.com/what-jobs-will-robots-take-from-humans-in-the-future/,43,6,0.7551020254060812,0.09040590389224003,8.918367346938776,0.562929061784897,3.7925185634894696,8.918367346938776,246,437,2.868556701030928,5,7.5972540045766594
9820.8,https://insights.blackcoffer.com/will-machine-replace-the-human-in-the-future-of-work/,9,4,0.3846153550295881,0.03350515455282177,15.238095238095237,0.4875,6.290238095238095,15.238095238095237,156,320,2.7781569965870307,2,7.10625
10282.6,https://insights.blackcoffer.com/will-ai-replace-us-or-work-with-us/,25,10,0.428571416326531,0.05591054304167645,13.384615384615385,0.5019157088122606,5.554612437371059,13.384615384615385,262,522,2.6422413793103448,3,6.936781609195402
10744.4,https://insights.blackcoffer.com/man-and-machines-together-machines-are-more-diligent-than-humans-blackcoffe/,16,11,0.18518517832647488,0.05708245231060792,15.2,0.5184210526315789,6.287368421052632,15.2,197,380,2.964809384164223,3,7.378947368421053
11206.2,https://insights.blackcoffer.com/in-future-or-in-upcoming-years-humans-and-machines-are-going-to-work-together-in-every-field-of-work/,19,11,0.26666665777777804,0.08379888244748916,8.78125,0.5658362989323843,3.7388345195729538,8.78125,159,281,3.048,2,7.818505338078292
12129.8,https://insights.blackcoffer.com/how-machine-learning-will-affect-your-business/,9,3,0.4999999583333368,0.04545454528236915,14.714285714285714,0.5679611650485437,6.112898751733703,14.714285714285714,117,206,3.060109289617486,4,7.737864077669903
12591.6,https://insights.blackcoffer.com/deep-learning-impact-on-areas-of-e-learning/,27,40,-0.19402984785030078,0.10858995120163703,8.322033898305085,0.42769857433808556,3.4998929890572685,8.322033898305085,210,491,2.6128318584070795,21,6.936863543788188
13053.4,https://insights.blackcoffer.com/how-to-protect-future-data-and-its-privacy-blackcoffer/,12,5,0.4117646816609011,0.06463878302418714,14.714285714285714,0.529126213592233,6.097364771151179,14.714285714285714,109,206,2.9444444444444446,3,7.388349514563107
13515.2,https://insights.blackcoffer.com/how-machines-ai-automations-and-robo-human-are-effective-in-finance-and-banking/,37,13,0.47999999040000024,0.08417508403337529,11.159090909090908,0.604887983706721,4.705591557119052,11.159090909090908,297,491,3.096244131455399,2,7.812627291242363
13977.0,https://insights.blackcoffer.com/ai-human-robotics-machine-future-planet-blackcoffer-thinking-jobs-workplace/,25,30,-0.09090908925619838,0.06707317064991077,8.576923076923077,0.5620328849028401,3.6555823847303666,8.576923076923077,376,669,2.8294849023090585,5,7.5142002989536625
14438.8,https://insights.blackcoffer.com/how-ai-will-change-the-world-blackcoffer/,5,10,-0.3333333111111126,0.06249999973958333,15.75,0.5396825396825397,6.515873015873017,15.75,102,189,2.993827160493827,6,7.380952380952381
14900.6,https://insights.blackcoffer.com/future-of-work-how-ai-has-entered-the-workplace/,13,28,-0.3658536496133256,0.12094395244559306,11.541666666666666,0.48736462093862815,4.811612515042118,11.541666666666666,135,277,2.7951807228915664,8,7.249097472924188
15362.4,https://insights.blackcoffer.com/ai-tool-alexa-google-assistant-finance-banking-tool-future/,30,49,-0.24050632606954017,0.06588824014521413,12.461538461538462,0.5534979423868313,5.206014561570118,12.461538461538462,538,972,2.931712962962963,18,7.828189300411522
15824.2,https://insights.blackcoffer.com/ai-healthcare-revolution-ml-technology-algorithm-google-analytics-industrialrevolution/,44,26,0.2571428534693878,0.06889763772746295,11.76,0.4603174603174603,4.888126984126984,11.76,406,882,2.670934699103713,20,6.993197278911564
16286.0,https://insights.blackcoffer.com/all-you-need-to-know-about-online-marketing/,37,29,0.12121211937557395,0.06303724922346012,11.424657534246576,0.4592326139088729,4.75355605926218,11.424657534246576,383,834,2.6411682892906816,18,6.899280575539568
16747.8,https://insights.blackcoffer.com/evolution-of-advertising-industry/,27,8,0.5428571273469392,0.06003430521434939,6.605633802816901,0.4989339019189765,2.841827081894351,6.605633802816901,234,469,2.760705289672544,3,7.095948827292111
17209.6,https://insights.blackcoffer.com/how-data-analytics-can-help-your-business-respond-to-the-impact-of-covid-19/,44,10,0.6296296179698219,0.0641330165509109,10.580645161290322,0.5213414634146342,4.440794649881982,10.580645161290322,342,656,2.708754208754209,5,7.182926829268292
18133.2,https://insights.blackcoffer.com/environmental-impact-of-the-covid-19-pandemic-lesson-for-the-future/,33,9,0.5714285578231296,0.10909090880755608,14.714285714285714,0.5501618122977346,6.10577901063338,14.714285714285714,170,309,2.9157894736842107,10,7.310679611650485
18595.0,https://insights.blackcoffer.com/how-data-analytics-and-ai-are-used-to-halt-the-covid-19-pandemic/,45,18,0.4285714217687076,0.056654676208044354,13.041666666666666,0.5463258785942492,5.4351970181043665,13.041666666666666,513,939,2.886769964243147,10,7.357827476038339
19056.8,https://insights.blackcoffer.com/difference-between-artificial-intelligence-machine-learning-statistics-and-data-mining/,24,71,-0.49473683689750697,0.141369047408677,7.283783783783784,0.5102040816326531,3.1175951461665754,7.283783783783784,275,539,2.716666666666667,9,7.282003710575139
19518.6,https://insights.blackcoffer.com/how-python-became-the-first-choice-for-data-science/,57,25,0.3902438976799525,0.11202185777046195,7.779220779220779,0.41068447412353926,3.2759621013377274,7.779220779220779,246,599,2.494360902255639,7,6.871452420701169
19980.4,https://insights.blackcoffer.com/how-google-fit-measure-heart-and-respiratory-rates-using-a-phone/,26,34,-0.13333333111111115,0.079155672718792,12.450980392156863,0.4031496062992126,5.141651999382431,12.450980392156863,256,635,2.5344827586206895,2,6.748031496062992
20442.2,https://insights.blackcoffer.com/what-is-the-future-of-mobile-apps/,46,15,0.5081967129803818,0.07184923430877593,10.159420289855072,0.5563480741797432,4.286307345613927,10.159420289855072,390,701,2.90359477124183,5,7.654778887303852
20904.0,https://insights.blackcoffer.com/impact-of-ai-in-health-and-medicine/,26,23,0.06122448854643901,0.06004901953425365,9.0,0.558641975308642,3.823456790123457,9.0,362,648,2.916370106761566,10,7.7484567901234565
21365.8,https://insights.blackcoffer.com/telemedicine-what-patients-like-and-dislike-about-it/,23,76,-0.535353529945924,0.14244604296050928,7.957142857142857,0.518850987432675,3.390397537830213,7.957142857142857,289,557,2.710526315789474,10,7.242369838420108
21827.6,https://insights.blackcoffer.com/how-we-forecast-future-technologies/,22,14,0.22222221604938291,0.06605504575035771,11.763157894736842,0.49217002237136465,4.902131166843283,11.763157894736842,220,447,2.6773333333333333,7,7.03579418344519
22289.4,https://insights.blackcoffer.com/can-robots-tackle-late-life-loneliness/,12,9,0.14285713605442207,0.062130177330975804,17.666666666666668,0.4830188679245283,7.259874213836479,17.666666666666668,128,265,2.818565400843882,2,7.245283018867925
22751.2,https://insights.blackcoffer.com/embedding-care-robots-into-society-socio-technical-considerations/,29,20,0.18367346563931702,0.07890499182140903,18.142857142857142,0.4940944881889764,7.454780652418449,18.142857142857142,251,508,2.7685393258426965,2,7.362204724409449
23213.0,https://insights.blackcoffer.com/management-challenges-for-future-digitalization-of-healthcare-services/,24,32,-0.1428571403061225,0.0642939149663675,11.435483870967742,0.5049365303244006,4.776168160516857,11.435483870967742,358,709,2.7114754098360656,7,7.260930888575459
23674.8,https://insights.blackcoffer.com/are-we-any-closer-to-preventing-a-nuclear-holocaust/,38,14,0.4615384526627221,0.019497562797338747,8.42687747035573,0.4179174484052533,3.5379179675043937,8.42687747035573,891,2132,2.5326603325415675,2,6.598030018761726
24136.6,https://insights.blackcoffer.com/will-technology-eliminate-the-need-for-animal-testing-in-drug-development/,42,16,0.4482758543400715,0.11812627267184059,14.10344827586207,0.6577017114914425,5.904459994941405,14.10344827586207,269,409,3.1894150417827296,5,8.031784841075794
24598.4,https://insights.blackcoffer.com/will-we-ever-understand-the-nature-of-consciousness/,36,44,-0.09999999875000001,0.07266121700939035,10.613636363636363,0.5203426124197003,4.453591590422426,10.613636363636363,486,934,2.7340823970037453,6,7.308351177730192
25060.2,https://insights.blackcoffer.com/will-we-ever-colonize-outer-space/,32,67,-0.3535353499642894,0.08676599466541104,13.835820895522389,0.5749730312837109,5.76431757072244,13.835820895522389,533,927,2.886624203821656,2,7.446601941747573
25522.0,https://insights.blackcoffer.com/what-is-the-chance-homo-sapiens-will-survive-for-the-next-500-years/,7,4,0.2727272479338866,0.046025104409936804,17.0,0.5133689839572193,7.005347593582887,17.0,96,187,3.0060975609756095,3,7.358288770053476
25983.8,https://insights.blackcoffer.com/why-does-your-business-need-a-chatbot/,35,13,0.45833332378472247,0.05734767018238032,12.62962962962963,0.6231671554252199,5.30111871402194,12.62962962962963,425,682,3.0620805369127515,3,7.870967741935484
26445.6,https://insights.blackcoffer.com/how-you-lead-a-project-or-a-team-without-any-technical-expertise/,31,7,0.6315789307479229,0.057663125860905724,12.357142857142858,0.5105973025048169,5.14709606385907,12.357142857142858,265,519,2.6709401709401708,3,7.092485549132948
26907.4,https://insights.blackcoffer.com/can-you-be-great-leader-without-technical-expertise/,38,37,0.013333333155555559,0.07170172077275169,6.950819672131147,0.5400943396226415,2.996365604701516,6.950819672131147,458,848,2.7797537619699044,7,7.505896226415095
27369.2,https://insights.blackcoffer.com/how-does-artificial-intelligence-affect-the-environment/,51,17,0.49999999264705897,0.061151079081698666,10.3,0.5253505933117584,4.330140237324704,10.3,487,927,2.6989247311827955,6,7.253505933117584
27831.0,https://insights.blackcoffer.com/how-to-overcome-your-fear-of-making-mistakes-2/,34,35,-0.014492753413148502,0.0882352940048142,12.627450980392156,0.4829192546583851,5.244148094020217,12.627450980392156,311,644,2.7222222222222223,5,7.209627329192546
28292.8,https://insights.blackcoffer.com/is-perfection-the-greatest-enemy-of-productivity/,20,47,-0.40298506861216316,0.051380368058757384,14.217948717948717,0.4715960324616772,5.875817900164158,14.217948717948717,523,1109,2.8146002317497105,3,6.901713255184851
28754.6,https://insights.blackcoffer.com/global-financial-crisis-2008-causes-effects-and-its-solution/,20,43,-0.3650793592844546,0.08725761760767643,11.169811320754716,0.5135135135135135,4.673329933707293,11.169811320754716,304,592,2.8153241650294696,5,7.35472972972973
29216.4,https://insights.blackcoffer.com/gender-diversity-and-equality-in-the-tech-industry/,40,50,-0.11111110987654323,0.11264080086027434,8.631578947368421,0.524390243902439,3.662387676508344,8.631578947368421,344,656,2.725557461406518,38,7.204268292682927
29678.2,https://insights.blackcoffer.com/how-to-overcome-your-fear-of-making-mistakes/,27,30,-0.052631578024007405,0.07960893843630036,15.024390243902438,0.5292207792207793,6.221444409249287,15.024390243902438,326,616,2.7963302752293577,14,7.305194805194805
30140.0,https://insights.blackcoffer.com/how-small-business-can-survive-the-coronavirus-crisis/,19,40,-0.3559321973570814,0.06392199343020369,11.636363636363637,0.5143229166666666,4.860274621212121,11.636363636363637,395,768,2.920062695924765,3,7.639322916666667
30601.8,https://insights.blackcoffer.com/impacts-of-covid-19-on-vegetable-vendors-and-food-stalls/,8,6,0.14285713265306196,0.05283018847988608,15.923076923076923,0.5120772946859904,6.574061687105166,15.923076923076923,106,207,2.9555555555555557,3,7.222222222222222
31063.6,https://insights.blackcoffer.com/impacts-of-covid-19-on-vegetable-vendors/,62,9,0.7464788627256499,0.0617391303810964,9.56,0.5794979079497908,4.055799163179917,9.56,554,956,2.90303738317757,7,7.793933054393306
31525.4,https://insights.blackcoffer.com/impact-of-covid-19-pandemic-on-tourism-aviation-industries/,32,46,-0.17948717718606183,0.09860935512185923,10.46031746031746,0.47192716236722304,4.3728978490738735,10.46031746031746,311,659,2.6427255985267033,15,6.98937784522003
31987.2,https://insights.blackcoffer.com/impact-of-covid-19-pandemic-on-sports-events-around-the-world/,12,27,-0.384615374753452,0.06759098775114214,12.078947368421053,0.4880174291938998,5.026785919045981,12.078947368421053,224,459,2.850828729281768,6,7.139433551198257
32449.0,https://insights.blackcoffer.com/changing-landscape-and-emerging-trends-in-the-indian-it-ites-industry/,31,57,-0.2954545420971075,0.10718635796932234,12.482142857142858,0.5178826895565093,5.200010218679747,12.482142857142858,362,699,2.7908496732026142,3,7.450643776824034
32910.8,https://insights.blackcoffer.com/online-gaming-adolescent-online-gaming-effects-demotivated-depression-musculoskeletal-and-psychosomatic-symptoms/,25,37,-0.19354838397502608,0.0914454275937383,12.409090909090908,0.5091575091575091,5.167299367299368,12.409090909090908,278,546,2.6974248927038627,7,7.146520146520147
33372.6,https://insights.blackcoffer.com/human-rights-outlook/,5,3,0.24999996875000394,0.028673835022674427,23.666666666666668,0.5586854460093896,9.690140845070424,23.666666666666668,119,213,2.904255319148936,1,7.431924882629108
33834.4,https://insights.blackcoffer.com/how-voice-search-makes-your-business-a-successful-business/,16,5,0.5238094988662143,0.0443037973748865,11.235294117647058,0.46335078534031415,4.679457961194949,11.235294117647058,177,382,2.643478260869565,4,7.06282722513089
34296.2,https://insights.blackcoffer.com/how-the-covid-19-crisis-is-redefining-jobs-and-services/,32,54,-0.2558139505137913,0.12391930817879063,15.54054054054054,0.5339130434782609,6.429781433607521,15.54054054054054,307,575,2.8095238095238093,4,7.535652173913044
34758.0,https://insights.blackcoffer.com/how-to-increase-social-media-engagement-for-marketers/,33,27,0.09999999833333337,0.12474012448078976,11.2,0.3877551020408163,4.635102040816327,11.2,152,392,2.5632183908045976,37,6.76530612244898
35219.8,https://insights.blackcoffer.com/impacts-of-covid-19-on-streets-sides-food-stalls/,9,39,-0.6249999869791669,0.06045340042764055,12.38888888888889,0.4962630792227205,5.154060787244644,12.38888888888889,332,669,2.7895716945996276,2,7.354260089686099
35681.6,https://insights.blackcoffer.com/coronavirus-impact-on-energy-markets-2/,17,32,-0.3061224427321951,0.06612685551129979,10.785714285714286,0.543046357615894,4.531504257332073,10.785714285714286,328,604,2.841796875,2,7.624172185430464
36143.4,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-5/,11,3,0.5714285306122479,0.03389830500266754,11.689655172413794,0.5073746312684366,4.878811921472892,11.689655172413794,172,339,2.8529411764705883,2,7.492625368731564
36605.2,https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis-4/,29,54,-0.3012048156481348,0.10209102078463589,12.145454545454545,0.5224550898203593,5.067163854109962,12.145454545454545,349,668,2.770979020979021,4,7.437125748502994
37067.0,https://insights.blackcoffer.com/estimating-the-impact-of-covid-19-on-the-world-of-work-2/,37,30,0.10447761038093119,0.07330415746903265,12.19047619047619,0.58984375,5.112127976190476,12.19047619047619,453,768,2.9068047337278107,8,7.71484375
37528.8,https://insights.blackcoffer.com/estimating-the-impact-of-covid-19-on-the-world-of-work-3/,37,30,0.10447761038093119,0.07330415746903265,12.19047619047619,0.58984375,5.112127976190476,12.19047619047619,453,768,2.9068047337278107,8,7.71484375
37990.6,https://insights.blackcoffer.com/travel-and-tourism-outlook/,20,24,-0.09090908884297526,0.07333333321111112,12.692307692307692,0.5151515151515151,5.282983682983684,12.692307692307692,255,495,2.6945701357466065,7,7.313131313131313
38452.4,https://insights.blackcoffer.com/gaming-disorder-and-effects-of-gaming-on-health/,48,49,-0.010309278244234246,0.09435797656190857,11.26923076923077,0.472127417519909,4.6965432747002716,11.26923076923077,415,879,2.6136662286465175,4,6.978384527872582
38914.2,https://insights.blackcoffer.com/what-is-the-repercussion-of-the-environment-due-to-the-covid-19-pandemic-situation/,25,42,-0.2537313394965472,0.06085376924536442,12.381578947368421,0.5090329436769394,5.156244756418144,12.381578947368421,479,941,2.7413333333333334,3,7.030818278427205
39376.0,https://insights.blackcoffer.com/what-is-the-repercussion-of-the-environment-due-to-the-covid-19-pandemic-situation-2/,28,27,0.018181817851239675,0.09615384598574503,17.482758620689655,0.3510848126232742,7.133537373325172,17.482758620689655,178,507,2.3636363636363638,37,6.3076923076923075
39837.8,https://insights.blackcoffer.com/impact-of-covid-19-pandemic-on-office-space-and-co-working-industries/,39,68,-0.27102803485020527,0.08763308756131606,13.767123287671232,0.5034825870646766,5.7082423498943635,13.767123287671232,506,1005,2.7312348668280872,13,7.3283582089552235
40299.6,https://insights.blackcoffer.com/contribution-of-handicrafts-visual-arts-literature-in-the-indian-economy/,37,55,-0.19565217178638944,0.11543287312994621,7.950617283950617,0.42857142857142855,3.3516754850088186,7.950617283950617,276,644,2.5448504983388704,8,6.728260869565218
40761.4,https://insights.blackcoffer.com/how-covid-19-is-impacting-payment-preferences/,12,17,-0.17241378715814526,0.07611548536452628,12.666666666666666,0.5263157894736842,5.277192982456141,12.666666666666666,160,304,2.9921875,3,7.7006578947368425
41223.2,https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work-2/,50,94,-0.305555553433642,0.08983156575805891,13.48,0.4821958456973294,5.584878338278933,13.48,650,1348,2.6268115942028984,2,7.017062314540059
41685.0,https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis/,38,65,-0.26213591978508816,0.12189349098000771,10.676470588235293,0.4297520661157025,4.442489061740399,10.676470588235293,312,726,2.5069767441860464,21,6.695592286501378
42146.8,https://insights.blackcoffer.com/covid-19-how-have-countries-been-responding/,25,49,-0.32432431994156324,0.09215442080678155,11.89090909090909,0.6070336391437309,4.999177092021129,11.89090909090909,397,654,2.9608177172061327,8,7.770642201834862
42608.6,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-2/,36,67,-0.3009708708643605,0.08751062014655002,9.53921568627451,0.4840698869475848,4.009314229288838,9.53921568627451,471,973,2.6699266503667483,9,7.014388489208633
43070.4,https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work-3/,41,77,-0.30508474317724793,0.09409888349752879,12.75609756097561,0.4933078393881453,5.299762160145502,12.75609756097561,516,1046,2.6670281995661607,13,7.147227533460803
43532.2,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-3/,24,44,-0.2941176427335641,0.08489388254070676,10.813559322033898,0.47335423197492166,4.514765421603528,10.813559322033898,302,638,2.7705882352941176,10,6.802507836990595
43994.0,https://insights.blackcoffer.com/estimating-the-impact-of-covid-19-on-the-world-of-work/,61,19,0.5249999934375001,0.06509357195679936,15.287878787878787,0.5401387512388504,6.331207015647055,15.287878787878787,545,1009,2.856115107913669,4,7.43211100099108
44455.8,https://insights.blackcoffer.com/covid-19-how-have-countries-been-responding-2/,19,27,-0.17391303969754263,0.06875934219916391,14.944444444444445,0.49256505576208176,6.174803800082611,14.944444444444445,265,538,2.7690631808278865,4,7.137546468401487
44917.6,https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work-4/,38,84,-0.37704917723730186,0.125514403163051,12.4,0.4826302729528536,5.153052109181142,12.4,389,806,2.732091690544413,7,7.202233250620347
45379.4,https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis-2/,12,20,-0.24999999218750027,0.0969696966758494,13.210526315789474,0.5338645418326693,5.497756343048858,13.210526315789474,134,251,2.904109589041096,6,7.605577689243028
45841.2,https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis-3/,9,9,0.0,0.03797468346418843,13.379310344827585,0.5103092783505154,5.555847849271241,13.379310344827585,198,388,2.9059561128526648,2,7.260309278350515
46303.0,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-4/,26,58,-0.3809523764172336,0.06666666661375661,19.163636363636364,0.43548387096774194,7.839648093841642,19.163636363636364,459,1054,2.8019693654266957,4,7.246679316888046
46764.8,https://insights.blackcoffer.com/why-scams-like-nirav-modi-happen-with-indian-banks/,85,35,0.4166666631944445,0.09779951092273878,13.407894736842104,0.5240431795878312,5.572775166571975,13.407894736842104,534,1019,2.7172949002217295,1,7.371933267909715
47226.6,https://insights.blackcoffer.com/impact-of-covid-19-on-the-global-economy/,16,11,0.18518517832647488,0.07068062808722349,9.181818181818182,0.5247524752475248,3.8826282628262825,9.181818181818182,159,303,2.8851851851851853,6,7.590759075907591
47688.4,https://insights.blackcoffer.com/impact-of-covid-19coronavirus-on-the-indian-economy-2/,30,24,0.11111110905349798,0.05378486050419835,11.567164179104477,0.52,4.834865671641791,11.567164179104477,403,775,2.88,6,7.48258064516129
48150.2,https://insights.blackcoffer.com/impact-of-covid-19-on-the-global-economy-2/,30,22,0.15384615088757403,0.08623548907755309,15.935483870967742,0.597165991902834,6.6130599451482315,15.935483870967742,295,494,3.0096153846153846,2,7.7591093117408905
48612.0,https://insights.blackcoffer.com/impact-of-covid-19-coronavirus-on-the-indian-economy-3/,34,17,0.33333332679738575,0.05290456426047244,11.720588235294118,0.5307402760351317,4.9005314045317006,11.720588235294118,423,797,2.8151382823871907,9,7.169385194479298
49073.8,https://insights.blackcoffer.com/should-celebrities-be-allowed-to-join-politics/,26,6,0.6249999804687506,0.06165703263649897,15.071428571428571,0.5545023696682464,6.250372376438727,15.071428571428571,234,422,2.8767123287671232,3,7.305687203791469
49535.6,https://insights.blackcoffer.com/how-prepared-is-india-to-tackle-a-possible-covid-19-outbreak/,23,14,0.24324323666910172,0.04798962380286689,14.363636363636363,0.439873417721519,5.921403912543153,14.363636363636363,278,632,2.6095764272559854,5,6.795886075949367
49997.4,https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work/,27,17,0.22727272210743815,0.058201058124072676,11.25925925925926,0.5131578947368421,4.708966861598441,11.25925925925926,312,608,2.8427184466019417,3,7.2105263157894735
50459.2,https://insights.blackcoffer.com/controversy-as-a-marketing-strategy/,29,28,0.017543859341335802,0.06551724130400317,12.0,0.45416666666666666,4.981666666666667,12.0,327,720,2.606060606060606,26,6.731944444444444
50921.0,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry/,36,29,0.10769230603550299,0.07775119607924498,13.372549019607844,0.5483870967741935,5.5683744465528155,13.372549019607844,374,682,2.904040404040404,12,7.609970674486804
51382.8,https://insights.blackcoffer.com/coronavirus-impact-on-energy-markets/,67,34,0.3267326700323498,0.0752047653944864,13.962962962962964,0.5950486295313882,5.823204636997741,13.962962962962964,673,1131,2.966326530612245,3,7.732095490716181
51844.6,https://insights.blackcoffer.com/what-are-the-key-policies-that-will-mitigate-the-impacts-of-covid-19-on-the-world-of-work/,61,39,0.21999999780000004,0.10319917430010406,10.18918918918919,0.4920424403183024,4.272492651802997,10.18918918918919,371,754,2.6682027649769586,8,7.074270557029178
52306.4,https://insights.blackcoffer.com/marketing-drives-results-with-a-focus-on-problems/,69,40,0.2660550434306877,0.09144295294342034,11.07865168539326,0.6014198782961461,4.672028625475763,11.07865168539326,593,986,2.9304245283018866,4,7.741379310344827
